,NIP,Cl_Parcours1,Cl_T1,X_abscisse
263,N201405518,0.0,3.0,48.85177453027106
496,N201800768,0.0,3.0,48.956158663882746
95,N200601727,0.0,3.0,49.060542797494435
510,N201801356,0.0,3.0,49.16492693110612
516,N201801517,0.0,3.0,49.26931106471781
211,N201304212,0.0,3.0,49.3736951983295
160,N201101571,0.0,3.0,49.47807933194119
183,N201202658,0.0,3.0,49.58246346555288
520,N201801710,0.0,3.0,49.686847599164565
118,N200802677,0.0,3.0,49.791231732776254
202,N201300982,0.0,3.0,49.89561586638794
222,N201305765,0.0,3.0,49.99999999999963
316,N201505996,0.0,3.0,50.10438413361132
236,N201400750,0.0,3.0,50.20876826722301
345,N201602241,0.0,3.0,50.313152400834696
188,N201203646,0.0,3.0,50.417536534446384
351,N201602880,0.0,3.0,50.52192066805807
289,N201502656,0.0,3.0,50.62630480166976
296,N201503079,0.0,3.0,50.73068893528145
497,N201800808,0.0,3.0,50.83507306889314
491,N201800444,0.0,3.0,50.939457202504826
259,N201404293,0.0,3.0,51.043841336116515
363,N201604425,0.0,3.0,51.1482254697282
174,N201200611,0.0,3.0,51.25260960333989
285,N201501828,0.0,3.0,51.35699373695158
381,N201606277,0.0,3.0,51.46137787056327
430,N201703896,0.0,3.0,51.56576200417496
436,N201704292,0.0,3.0,51.670146137786645
45,N199804183,0.0,3.0,51.77453027139833
451,N201705576,0.0,3.0,51.87891440501002
540,N201802143,0.0,3.0,51.98329853862171
3,N198403316,0.0,3.0,52.0876826722334
541,N201802158,0.0,3.0,52.19206680584509
169,N201105767,0.0,3.0,52.296450939456776
35,N199701151,0.0,3.0,52.400835073068464
472,N201706823,0.0,3.0,52.50521920668015
531,N201801916,0.0,3.0,52.60960334029184
533,N201801958,0.0,3.0,52.71398747390353
298,N201503276,0.0,3.0,52.81837160751522
519,N201801668,0.0,3.0,52.922755741126906
359,N201604116,0.0,3.0,53.027139874738594
256,N201403891,0.0,3.0,53.13152400835028
549,N201802363,0.0,3.0,53.23590814196197
93,N200601293,0.0,3.0,53.34029227557366
514,N201801476,0.0,3.0,53.44467640918535
377,N201606140,0.0,3.0,53.54906054279704
493,N201800626,0.0,3.0,53.653444676408725
552,N201802424,0.0,3.0,53.75782881002041
304,N201504019,0.0,3.0,53.8622129436321
370,N201605563,0.0,3.0,53.96659707724379
538,N201802083,0.0,3.0,54.07098121085548
547,N201802323,0.0,3.0,54.17536534446717
61,N200201750,0.0,3.0,54.279749478078855
468,N201706511,0.0,3.0,54.384133611690544
228,N201306912,0.0,3.0,54.48851774530223
234,N201400337,0.0,3.0,54.59290187891392
441,N201705029,0.0,3.0,54.69728601252561
564,N201802676,0.0,3.0,54.8016701461373
551,N201802410,0.0,3.0,54.906054279748986
15,N198806015,0.0,3.0,55.010438413360674
146,N201000080,0.0,3.0,55.11482254697236
525,N201801798,0.0,3.0,55.21920668058405
473,N201706937,0.0,3.0,55.32359081419574
189,N201203710,0.0,3.0,55.42797494780743
148,N201000969,0.0,3.0,55.532359081419116
423,N201703312,0.0,3.0,55.636743215030805
